DEPTH,BS,BVW,CARB_FLAG,COAL_FLAG,DELTA,GRMAX,GRMIN,J,KLHC_INT,KLOGH,M,N,PERF_FLAG,PHIF,PORD,RHOFL,RHOMA,RW,SAND_FLAG,SW,SWIRR,TEMP,VSH
3688.6896,8.5,0.097448,0,0,0.2961,115,14,0,0,0,1.79,2.45,0,0.201664,0.201664,0.8,2.66,0.0215582,0,0.4832,216.6315,113.2513,0.708285
3688.842,8.5,0.102337,0,0,0.186,115,14,0,0,0,1.79,2.45,0,0.242848,0.242848,0.8,2.66,0.0215577,0,0.4214,172.4346,113.2549,0.70904
3688.9944,8.5,0.096312,0,0,0.2429,115,14,0,0,0,1.79,2.45,0,0.193743,0.193743,0.8,2.66,0.0215571,0,0.4971,242.7758,113.2586,0.709795
3689.1468,8.5,0.097964,0,0,0.2625,115,14,0,0,0,1.79,2.45,0,0.206936,0.206936,0.8,2.66,0.0215565,0,0.4734,192.6838,113.2622,0.71055
3689.2992,8.5,0.095526,0,0,0.2732,115,14,0,0,0,1.79,2.45,0,0.189853,0.189853,0.8,2.66,0.0215559,0,0.5032,254.6191,113.2658,0.711306
3689.4516,8.5,0.09171,0,0,0.2539,115,14,0,0,0,1.79,2.45,0,0.164616,0.164616,0.8,2.66,0.0215553,0,0.5571,267.5863,113.2694,0.712061
3689.604,8.5,0.094378,0,0,0.1752,115,14,0,0,0,1.79,2.45,0,0.18433,0.18433,0.8,2.66,0.0215548,0,0.512,139.511,113.273,0.712816
3689.7564,8.5,0.096312,0,0,0.1903,115,14,0,0,0,1.79,2.45,0,0.199939,0.199939,0.8,2.66,0.0215542,0,0.4817,109.8347,113.2767,0.713571
3689.9088,8.5,0.097209,0,0,0.1551,115,14,0,0,0,1.79,2.45,0,0.208033,0.208033,0.8,2.66,0.0215536,0,0.4673,160.9308,113.2803,0.714326
3690.0612,8.5,0.099021,0,0,0.2647,115,14,0,0,0,1.79,2.45,0,0.225737,0.225737,0.8,2.66,0.021553,0,0.4387,145.7975,113.2839,0.715081
3690.2136,8.5,0.095187,0,0,0.3113,115,14,0,0,0,1.79,2.45,0,0.199031,0.199031,0.8,2.66,0.0215524,0,0.4783,271.3936,113.2875,0.715836
3690.366,8.5,0.099415,0,0,0.2247,115,14,0,0,0,1.79,2.45,0,0.238553,0.238553,0.8,2.66,0.0215519,0,0.4167,353.4505,113.2911,0.716591
3690.5184,8.5,0.092571,0,0,0.2697,115,14,0,0,0,1.79,2.45,0,0.185158,0.185158,0.8,2.66,0.0215513,0,0.5,455.3782,113.2948,0.717346
3690.6708,8.5,0.09266,0,0,0.2907,115,14,0,0,0,1.79,2.45,0,0.185482,0.185482,0.8,2.66,0.0215507,0,0.4996,203.7745,113.2984,0.718101
3690.8232,8.5,0.090088,0,0,0.3371,115,14,0,0,0,1.79,2.45,0,0.163528,0.163528,0.8,2.66,0.0215501,0,0.5509,159.8775,113.302,0.718856
3690.9756,8.5,0.094049,0,0,0.1914,115,14,0,0,0,1.79,2.45,0,0.184326,0.184326,0.8,2.66,0.0215495,0,0.5102,110.3386,113.3056,0.719611
3691.128,8.5,0.093096,0,0,0.2837,115,14,0,0,0,1.79,2.45,0,0.171021,0.171021,0.8,2.66,0.021549,0,0.5444,105.9266,113.3092,0.720366
3691.2804,8.5,0.096301,0,0,0.2362,115,14,0,0,0,1.79,2.45,0,0.191317,0.191317,0.8,2.66,0.0215484,0,0.5034,110.9875,113.3128,0.721121
3691.4328,8.5,0.097119,0,0,0.1945,115,14,0,0,0,1.79,2.45,0,0.198895,0.198895,0.8,2.66,0.0215478,0,0.4883,93.2551,113.3165,0.721877
3691.5852,8.5,0.095352,0,0,0.251,115,14,0,0,0,1.79,2.45,0,0.187679,0.187679,0.8,2.66,0.0215472,0,0.5081,155.8744,113.3201,0.722632
3691.7376,8.5,0.096782,0,0,0.2835,115,14,0,0,0,1.79,2.45,0,0.199416,0.199416,0.8,2.66,0.0215467,0,0.4853,133.1088,113.3237,0.723387
3691.89,8.5,0.098372,0,0,0.2472,115,14,0,0,0,1.79,2.45,0,0.21285,0.21285,0.8,2.66,0.0215461,0,0.4622,184.8007,113.3273,0.724142
3692.0424,8.5,0.112664,0,0,0.1096,115,14,0,0,0,1.79,2.45,0,0.356422,0.356422,0.8,2.66,0.0215455,0,0.3161,120.9334,113.3309,0.724897
3692.1948,8.5,0.098058,0,0,0.2211,115,14,0,0,0,1.79,2.45,0,0.216684,0.216684,0.8,2.66,0.0215449,0,0.4525,177.346,113.3345,0.725652
3692.3472,8.5,0.089711,0,0,0.2838,115,14,0,0,0,1.79,2.45,0,0.158293,0.158293,0.8,2.66,0.0215443,0,0.5667,190.6678,113.3382,0.726407
3692.4996,8.5,0.09562,0,0,0.2335,115,14,0,0,0,1.79,2.45,0,0.203584,0.203584,0.8,2.66,0.0215438,0,0.4697,158.3943,113.3418,0.727162
3692.652,8.5,0.095634,0,0,0.2061,115,14,0,0,0,1.79,2.45,0,0.206441,0.206441,0.8,2.66,0.0215432,0,0.4633,143.7924,113.3454,0.727917
3692.8044,8.5,0.096263,0,0,0.2381,115,14,0,0,0,1.79,2.45,0,0.212878,0.212878,0.8,2.66,0.0215426,0,0.4522,133.0291,113.349,0.728672
3692.9568,8.5,0.098411,0,0,0.2019,115,14,0,0,0,1.79,2.45,0,0.231646,0.231646,0.8,2.66,0.021542,0,0.4248,103.7112,113.3526,0.729427
3693.1092,8.5,0.096899,0,0,0.194,115,14,0,0,0,1.79,2.45,0,0.223688,0.223688,0.8,2.66,0.0215415,0,0.4332,95.889,113.3562,0.730182
3693.2616,8.5,0.096293,0,0,0.3044,115,14,0,0,0,1.79,2.45,0,0.231689,0.231689,0.8,2.66,0.0215409,0,0.4156,104.2275,113.3598,0.730937
3693.414,8.5,0.093178,0,0,0.2245,115,14,0,0,0,1.79,2.45,0,0.222081,0.222081,0.8,2.66,0.0215403,0,0.4196,212.28,113.3634,0.731692
3693.5664,8.5,0.09059,0,0,0.276,115,14,0,0,0,1.79,2.45,0,0.215081,0.215081,0.8,2.66,0.0215397,0,0.4212,143.2982,113.3671,0.732448
3693.7188,8.5,0.089482,0,0,0.2331,115,14,0,0,0,1.79,2.45,0,0.213983,0.213983,0.8,2.66,0.0215392,0,0.4182,140.6686,113.3707,0.733203
3693.8712,8.5,0.089098,0,0,0.2608,115,14,0,0,0,1.79,2.45,0,0.208623,0.208623,0.8,2.66,0.0215386,0,0.4271,179.1209,113.3743,0.733958
3694.0236,8.5,0,0,0,0.549,115,14,0,0,0,1.79,2.45,0,0,0,0.8,2.66,0.021538,0,1,96.1528,113.3779,0.734713
3694.176,8.5,0.049757,0,0,0.3888,115,14,0,0,0,1.79,2.45,0,0.049757,0.049757,0.8,2.66,0.0215374,0,1,76.4115,113.3815,0.735468
3694.3284,8.5,0.092929,0,0,0.4192,115,14,0,0,0,1.79,2.45,0,0.133541,0.133541,0.8,2.66,0.0215368,0,0.6959,55.0122,113.3851,0.736223
3694.4808,8.5,0.110802,0,0,0.1381,115,14,0,0,0,1.79,2.45,0,0.170286,0.170286,0.8,2.66,0.0215363,0,0.6507,44.7512,113.3887,0.736978
3694.6332,8.5,0.123978,0,0,0.3232,115,14,0,0,0,1.79,2.45,0,0.174714,0.174714,0.8,2.66,0.0215357,0,0.7096,44.36,113.3923,0.737733
3694.7856,8.5,0.13468,0,0,0.29,115,14,0,0,0,1.79,2.45,0,0.182764,0.182764,0.8,2.66,0.0215351,0,0.7369,36.2486,113.396,0.738488
3694.938,8.5,0.135587,0,0,0.3198,115,14,1.00E-06,0,0,1.79,2.45,0,0.175834,0.175834,0.8,2.66,0.0215345,0,0.7711,13.7316,113.3996,0.739243
3695.0904,8.5,0.131959,0,0,0.2118,115,14,0,0,0,1.79,2.45,0,0.184375,0.184375,0.8,2.66,0.021534,0,0.7157,15.769,113.4032,0.739998
3695.2428,8.5,0.117679,0,0,0.3657,115,14,0,0,0,1.79,2.45,0,0.163523,0.163523,0.8,2.66,0.0215334,0,0.7196,18.7717,113.4068,0.740753
3695.3952,8.5,0.115936,0,0,0.2105,115,14,1.00E-06,0,0,1.79,2.45,0,0.221812,0.221812,0.8,2.66,0.0215328,0,0.5227,11.9889,113.4104,0.741508
3695.5476,8.5,0.105426,0,0,0.1732,115,14,0,0,0,1.79,2.45,0,0.209191,0.209191,0.8,2.66,0.0215322,0,0.504,17.314,113.414,0.742263
3695.7,8.5,0.100965,0,0,0.2559,115,14,0,0,0,1.79,2.45,0,0.208604,0.208604,0.8,2.66,0.0215317,0,0.484,26.5307,113.4176,0.743019
3695.8524,8.5,0.101778,0,0,0.2594,115,14,0,0,0,1.79,2.45,0,0.224132,0.224132,0.8,2.66,0.0215311,0,0.4541,27.4876,113.4212,0.743774
3696.0048,8.5,0.102516,0,0,0.2192,115,14,0,0,0,1.79,2.45,0,0.230084,0.230084,0.8,2.66,0.0215305,0,0.4456,47.9218,113.4248,0.744529
3696.1572,8.5,0.103679,0,0,0.0792,115,14,0,0,0,1.79,2.45,0,0.24296,0.24296,0.8,2.66,0.0215299,0,0.4267,50.305,113.4284,0.745284
3696.3096,8.5,0.101823,0,0,0.2264,115,14,0,0,0,1.79,2.45,0,0.234978,0.234978,0.8,2.66,0.0215294,0,0.4333,38.7935,113.4321,0.746039
3696.462,8.5,0.100846,0,0,0.1167,115,14,0,0,0,1.79,2.45,0,0.236017,0.236017,0.8,2.66,0.0215288,0,0.4273,65.437,113.4357,0.746794
3696.6144,8.5,0.099831,0,0,0.1994,115,14,0,0,0,1.79,2.45,0,0.236557,0.236557,0.8,2.66,0.0215282,0,0.422,73.9541,113.4393,0.747549
3696.7668,8.5,0.098429,0,0,0.3375,115,14,0,0,0,1.79,2.45,0,0.23174,0.23174,0.8,2.66,0.0215276,0,0.4247,86.5947,113.4429,0.748304
3696.9192,8.5,0.096131,0,0,0.1871,115,14,0,0,0,1.79,2.45,0,0.21619,0.21619,0.8,2.66,0.0215271,0,0.4447,61.7313,113.4465,0.749059
3697.0716,8.5,0.096579,0,0,0.2781,115,14,0,0,0,1.79,2.45,0,0.22202,0.22202,0.8,2.66,0.0215265,0,0.435,52.5893,113.4501,0.749814
3697.224,8.5,0.09749,0,0,0.2455,115,14,0,0,0,1.79,2.45,0,0.232753,0.232753,0.8,2.66,0.0215259,0,0.4189,54.2555,113.4537,0.750569
3697.3764,8.5,0.097588,0,0,0.2087,115,14,0,0,0,1.79,2.45,0,0.236491,0.236491,0.8,2.66,0.0215253,0,0.4126,43.7907,113.4573,0.751324
3697.5288,8.5,0.097138,0,0,0.2148,115,14,0,0,0,1.79,2.45,0,0.230668,0.230668,0.8,2.66,0.0215247,0,0.4211,41.2413,113.4609,0.752079
3697.6812,8.5,0.097923,0,0,0.3371,115,14,0,0,0,1.79,2.45,0,0.229574,0.229574,0.8,2.66,0.0215242,0,0.4265,63.7965,113.4645,0.752834
3697.8336,8.5,0.093814,0,0,0.2816,115,14,0,0,0,1.79,2.45,0,0.185122,0.185122,0.8,2.66,0.0215236,0,0.5068,68.8447,113.4681,0.75359
3697.986,8.5,0.097281,0,0,0.164,115,14,0,0,0,1.79,2.45,0,0.197263,0.197263,0.8,2.66,0.021523,0,0.4932,88.1594,113.4717,0.754345
3698.1384,8.5,0.102141,0,0,0.2374,115,14,0,0,0,1.79,2.45,0,0.217662,0.217662,0.8,2.66,0.0215224,0,0.4693,114.0313,113.4753,0.7551
3698.2908,8.5,0.104658,0,0,0.3772,115,14,0,0,0,1.79,2.45,0,0.218813,0.218813,0.8,2.66,0.0215219,0,0.4783,91.8154,113.4789,0.755855
3698.4432,8.5,0.108432,0,0,0.1589,115,14,0,0,0,1.79,2.45,0,0.229528,0.229528,0.8,2.66,0.0215213,0,0.4724,130.9243,113.4826,0.75661
3698.5956,8.5,0.112278,0,0,0.3533,115,14,0,0,0,1.79,2.45,0,0.238674,0.238674,0.8,2.66,0.0215207,0,0.4704,127.0273,113.4862,0.757365
3698.748,8.5,0.11548,0,0,0.1646,115,14,0,0,0,1.79,2.45,0,0.23871,0.23871,0.8,2.66,0.0215202,0,0.4838,133.1157,113.4898,0.75812
3698.9004,8.5,0.119636,0,0,0.2031,115,14,0,0,0,1.79,2.45,0,0.239781,0.239781,0.8,2.66,0.0215196,0,0.4989,192.3695,113.4934,0.758875
3699.0528,8.5,0.117045,0,0,0.4168,115,14,0,0,0,1.79,2.45,0,0.189982,0.189982,0.8,2.66,0.021519,0,0.6161,220.4267,113.497,0.75963
3699.2052,8.5,0.120325,0,0,0.3749,115,14,0,0,0,1.79,2.45,0,0.178539,0.178539,0.8,2.66,0.0215184,0,0.6739,120.6979,113.5006,0.760385
3699.3576,8.5,0.13579,0,0,0.2774,115,14,0,0,0,1.79,2.45,0,0.243828,0.243828,0.8,2.66,0.0215179,0,0.5569,53.0759,113.5042,0.76114
3699.51,8.5,0.134882,0,0,0.2557,115,14,0,0,0,1.79,2.45,0,0.222665,0.222665,0.8,2.66,0.0215173,0,0.6058,61.8548,113.5078,0.761895
3699.6624,8.5,0.136719,0,0,0.0987,115,14,0,0,0,1.79,2.45,0,0.239717,0.239717,0.8,2.66,0.0215167,0,0.5703,42.556,113.5114,0.76265
3699.8148,8.5,0.131109,0,0,0.3449,115,14,0,0,0,1.79,2.45,0,0.228539,0.228539,0.8,2.66,0.0215161,0,0.5737,47.6595,113.515,0.763405
3699.9672,8.5,0.125355,0,0,0.1814,115,14,0,0,0,1.79,2.45,0,0.230101,0.230101,0.8,2.66,0.0215156,0,0.5448,49.7403,113.5186,0.764161
3700.1196,8.5,0.118634,0,0,0.4098,115,14,0,0,0,1.79,2.45,0,0.240282,0.240282,0.8,2.66,0.021515,0,0.4937,90.1004,113.5222,0.764916
3700.272,8.5,0.10638,0,0,0.182,115,14,0,0,0,1.79,2.45,0,0.232825,0.232825,0.8,2.66,0.0215144,0,0.4569,108.5182,113.5258,0.765671
3700.4244,8.5,0.09161,0,0,0.2154,115,14,0,0,0,1.79,2.45,0,0.232796,0.232796,0.8,2.66,0.0215138,0,0.3935,76.1346,113.5294,0.766426
3700.5768,8.5,0.073671,0,0,0.2159,115,14,0,0,0,1.79,2.45,0,0.229583,0.229583,0.8,2.66,0.0215133,0,0.3209,73.39,113.533,0.767181
3700.7292,8.5,0.054665,0,0,0.2229,115,14,0,0,0,1.79,2.45,0,0.238138,0.238138,0.8,2.66,0.0215127,0,0.2296,46.4735,113.5366,0.767936
3700.8816,8.5,0.033429,0,0,0.1935,115,14,0,0,0,1.79,2.45,0,0.234959,0.234959,0.8,2.66,0.0215121,0,0.1423,31.4743,113.5402,0.768691
3701.034,8.5,0.014491,0,0,0.177,115,14,0,0,0,1.79,2.45,0,0.255296,0.255296,0.8,2.66,0.0215115,0,0.0568,22.8261,113.5438,0.769446
3701.1864,8.5,0.012384,0,0,0.2009,115,14,0,0,0,1.79,2.45,0,0.253234,0.253234,0.8,2.66,0.021511,0,0.0489,42.0253,113.5474,0.770201
3701.3388,8.5,0.026366,0,0,0.1966,115,14,0,0,0,1.79,2.45,0,0.253226,0.253226,0.8,2.66,0.0215104,0,0.1041,46.5757,113.551,0.770956
3701.4912,8.5,0.038121,0,0,0.1637,115,14,0,0,0,1.79,2.45,0,0.236625,0.236625,0.8,2.66,0.0215098,0,0.1611,58.4041,113.5546,0.771711
3701.6436,8.5,0.04689,0,0,0.161,115,14,0,0,0,1.79,2.45,0,0.234903,0.234903,0.8,2.66,0.0215092,0,0.1996,56.7375,113.5582,0.772466
3701.796,8.5,0.055962,0,0,0.2539,115,14,0,0,0,1.79,2.45,0,0.237047,0.237047,0.8,2.66,0.0215087,0,0.2361,94.667,113.5618,0.773221
3701.9484,8.5,0.064649,0,0,0.3144,115,14,0,0,0,1.79,2.45,0,0.226386,0.226386,0.8,2.66,0.0215081,0,0.2856,147.4624,113.5654,0.773976
3702.1008,8.5,0.072147,0,0,0.3774,115,14,0,0,0,1.79,2.45,0,0.238126,0.238126,0.8,2.66,0.0215075,0,0.303,90.5042,113.569,0.774732
3702.2532,8.5,0.076623,0,0,0.3235,115,14,0,0,0,1.79,2.45,0,0.239779,0.239779,0.8,2.66,0.021507,0,0.3196,133.3721,113.5726,0.775487
3702.4056,8.5,0.084099,0,0,0.2182,115,14,0,0,0,1.79,2.45,0,0.233894,0.233894,0.8,2.66,0.0215064,0,0.3596,135.8816,113.5762,0.776242
3702.558,8.5,0.105303,0,0,0.3097,115,14,0,0,0,1.79,2.45,0,0.240833,0.240833,0.8,2.66,0.0215058,0,0.4372,128.0171,113.5798,0.776997
3702.7104,8.5,0.150498,0,0,0.1386,115,14,0,0,0,1.79,2.45,0,0.274062,0.274062,0.8,2.66,0.0215052,0,0.5491,117.6394,113.5834,0.777752
3702.8628,8.5,0.203008,0,0,0.2517,115,14,0,0,0,1.79,2.45,0,0.230281,0.230281,0.8,2.66,0.0215047,0,0.8816,736.3433,113.587,0.778507
3703.0152,8.5,0.216184,0,0,0.2251,115,14,0,0,0,1.79,2.45,0,0.216184,0.216184,0.8,2.66,0.0215041,0,1,938.5078,113.5906,0.779262
3703.1676,8.5,0.060293,0,0,0.4574,115,14,0,0,0,1.79,2.45,0,0.060293,0.060293,0.8,2.66,0.0215035,0,1,37405.0039,113.5942,0.780017
3703.32,8.5,0.058606,0,0,0.4835,115,14,0,0,0,1.79,2.45,0,0.058606,0.058606,0.8,2.66,0.0215029,0,1,0,113.5978,0.780772
3703.4724,8.5,0.039859,0,0,0.4656,115,14,0,0,0,1.79,2.45,0,0.039859,0.039859,0.8,2.66,0.0215024,0,1,0,113.6014,0.781527
3703.6248,8.5,0,0,0,0.423,115,14,0,0,0,1.79,2.45,0,0,0,0.8,2.66,0.0215018,0,1,0,113.605,0.782282
3703.7772,8.5,0.022411,0,0,0.4017,115,14,0,0,0,1.79,2.45,0,0.022411,0.022411,0.8,2.66,0.0215012,0,1,0,113.6086,0.783037
3703.9296,8.5,0.029007,0,0,0.265,115,14,0,0,0,1.79,2.45,0,0.029007,0.029007,0.8,2.66,0.0215007,0,1,0,113.6122,0.783792
3704.082,8.5,0.049918,0,0,0.2982,115,14,0,0,0,1.79,2.45,0,0.049918,0.049918,0.8,2.66,0.0215001,0,1,777015.9375,113.6158,0.784547
3704.2344,8.5,0.051607,0,0,0.2408,115,14,0,0,0,1.79,2.45,0,0.051607,0.051607,0.8,2.66,0.0214995,0,1,252840.5469,113.6194,0.785303
3704.3868,8.5,0.060181,0,0,0.242,115,14,0,0,0,1.79,2.45,0,0.060181,0.060181,0.8,2.66,0.0214989,0,1,93222.3047,113.623,0.786058
3704.5392,8.5,0.045221,0,0,0.2378,115,14,0,0,0,1.79,2.45,0,0.045221,0.045221,0.8,2.66,0.0214984,0,1,17238.0879,113.6266,0.786813
3704.6916,8.5,0.039271,0,0,0.2771,115,14,0,0,0,1.79,2.45,0,0.039271,0.039271,0.8,2.66,0.0214978,0,1,13525.0117,113.6302,0.787568
3704.844,8.5,0.078066,0,0,0.1603,115,14,0,0,0,1.79,2.45,0,0.106187,0.106187,0.8,2.66,0.0214972,0,0.7352,1516.6344,113.6338,0.788323
3704.9964,8.5,0.070794,0,0,0.1509,115,14,0,0,0,1.79,2.45,0,0.080747,0.080747,0.8,2.66,0.0214966,0,0.8767,982.1495,113.6374,0.789078
3705.1488,8.5,0.08501,0,0,0.1324,115,14,0,0,0,1.79,2.45,0,0.18882,0.18882,0.8,2.66,0.0214961,0,0.4502,597.0338,113.6409,0.789833
3705.3012,8.5,0.077552,0,0,0.282,115,14,0,0,0,1.79,2.45,0,0.169433,0.169433,0.8,2.66,0.0214955,0,0.4577,369.0599,113.6445,0.790588
3705.4536,8.5,0.068515,0,0,0.3515,115,14,0,0,0,1.79,2.45,0,0.136153,0.136153,0.8,2.66,0.0214949,0,0.5032,229.1306,113.6481,0.791343
3705.606,8.5,0.062416,0,0,0.2496,115,14,0,0,0,1.79,2.45,0,0.130666,0.130666,0.8,2.66,0.0214944,0,0.4777,58.1679,113.6517,0.792098
3705.7584,8.5,0.051164,0,0,0.1944,115,14,0,0,0,1.79,2.45,0,0.101727,0.101727,0.8,2.66,0.0214938,0,0.503,43.6657,113.6553,0.792853
3705.9108,8.5,0.036277,0,0,0.2584,115,14,1.00E-06,0,0,1.79,2.45,0,0.051274,0.051274,0.8,2.66,0.0214932,0,0.7075,14.9104,113.6589,0.793608
3706.0632,8.5,0.033942,0,0,0.162,115,14,2.00E-05,0,0,1.79,2.45,0,0.058037,0.058037,0.8,2.66,0.0214926,0,0.5848,4.7704,113.6625,0.794363
3706.2156,8.5,0.040409,0,0,0.1425,115,14,5.20E-05,0,0,1.79,2.45,0,0.096622,0.096622,0.8,2.66,0.0214921,0,0.4182,3.0907,113.6661,0.716993
3706.368,8.5,0.045547,0,0,0.1442,115,14,8.80E-05,0,0,1.79,2.45,0,0.090883,0.090883,0.8,2.66,0.0214915,0,0.5012,2.5947,113.6697,0.668228
3706.5204,8.5,0.049321,0,0,0.2973,115,14,8.00E-06,0,0,1.79,2.45,0,0.070511,0.070511,0.8,2.66,0.0214909,0,0.6995,6.5628,113.6733,0.674746
3706.6728,8.5,0.061577,0,0,0.19,115,14,6.00E-06,0,0,1.79,2.45,0,0.10631,0.10631,0.8,2.66,0.0214904,0,0.5792,6.6622,113.6769,0.681263
3706.8252,8.5,0.068017,0,0,0.2125,115,14,6.00E-06,0,0,1.79,2.45,0,0.112878,0.112878,0.8,2.66,0.0214898,0,0.6026,6.4994,113.6805,0.687781
3706.9776,8.5,0.07195,0,0,0.2144,115,14,6.00E-06,0,0,1.79,2.45,0,0.10487,0.10487,0.8,2.66,0.0214892,0,0.6861,6.81,113.6841,0.694299
3707.13,8.5,0.077473,0,0,0.2123,115,14,6.00E-06,0,0,1.79,2.45,0,0.108587,0.108587,0.8,2.66,0.0214886,0,0.7135,6.7327,113.6876,0.700817
3707.2824,8.5,0.079866,0,0,0.242,115,14,7.00E-06,0,0,1.79,2.45,0,0.10646,0.10646,0.8,2.66,0.0214881,0,0.7502,6.1137,113.6912,0.707335
3707.4348,8.5,0.08095,0,0,0.1798,115,14,8.00E-06,0,0,1.79,2.45,0,0.111271,0.111271,0.8,2.66,0.0214875,0,0.7275,5.9094,113.6948,0.713853
3707.5872,8.5,0.083665,0,0,0.173,115,14,1.50E-05,0,0,1.79,2.45,0,0.135389,0.135389,0.8,2.66,0.0214869,0,0.618,4.5396,113.6984,0.720371
3707.7396,8.5,0.083131,0,0,0.215,115,14,9.00E-06,0,0,1.79,2.45,0,0.139233,0.139233,0.8,2.66,0.0214864,0,0.5971,5.5278,113.702,0.726888
3707.892,8.5,0.084108,0,0,0.1701,115,14,1.10E-05,0,0,1.79,2.45,0,0.14246,0.14246,0.8,2.66,0.0214858,0,0.5904,5.0642,113.7056,0.733406
3708.0444,8.5,0.083046,0,0,0.2321,115,14,1.20E-05,0,0,1.79,2.45,0,0.132298,0.132298,0.8,2.66,0.0214852,0,0.6277,4.9953,113.7092,0.739924
3708.1968,8.5,0.082052,0,0,0.2836,115,14,1.80E-05,0,0,1.79,2.45,0,0.136007,0.136007,0.8,2.66,0.0214847,0,0.6033,4.2922,113.7128,0.746442
3708.3492,8.5,0.077481,0,0,0.1997,115,14,1.70E-05,0,0,1.79,2.45,0,0.134951,0.134951,0.8,2.66,0.0214841,0,0.5741,4.3687,113.7164,0.75296
3708.5016,8.5,0.070405,0,0,0.1928,115,14,1.60E-05,0,0,1.79,2.45,0,0.124587,0.124587,0.8,2.66,0.0214835,0,0.5652,4.5623,113.7199,0.759478
3708.654,8.5,0.063968,0,0,0.2637,115,14,1.50E-05,0,0,1.79,2.45,0,0.107059,0.107059,0.8,2.66,0.0214829,0,0.5975,4.8054,113.7235,0.765995
3708.8064,8.5,0.063513,0,0,0.2577,115,14,3.00E-05,0,0,1.79,2.45,0,0.109667,0.109667,0.8,2.66,0.0214824,0,0.5791,3.6931,113.7271,0.772513
3708.9588,8.5,0.06361,0,0,0.1954,115,14,6.50E-05,0,0,1.79,2.45,0,0.102716,0.102716,0.8,2.66,0.0214818,0,0.6193,2.8258,113.7307,0.699564
3709.1112,8.5,0.067631,0,0,0.2345,115,14,2.70E-05,0,0,1.79,2.45,0,0.118218,0.118218,0.8,2.66,0.0214812,0,0.5721,3.7753,113.7343,0.784766
3709.2636,8.5,0.069725,0,0,0.1668,115,14,3.80E-05,0,0,1.79,2.45,0,0.129525,0.129525,0.8,2.66,0.0214807,0,0.5383,3.2801,113.7379,0.759177
3709.416,8.5,0.066517,0,0,0.2459,115,14,2.30E-05,0,0,1.79,2.45,0,0.113504,0.113504,0.8,2.66,0.0214801,0,0.586,4.0142,113.7414,0.796375
3709.5684,8.5,0.064654,0,0,0.2779,115,14,2.20E-05,0,0,1.79,2.45,0,0.104337,0.104337,0.8,2.66,0.0214795,0,0.6197,4.1826,113.745,0.799147
3709.7208,8.5,0.06502,0,0,0.2548,115,14,1.50E-05,0,0,1.79,2.45,0,0.097339,0.097339,0.8,2.66,0.021479,0,0.668,4.8543,113.7486,0.798689
3709.8732,8.5,0.071403,0,0,0.2415,115,14,2.30E-05,0,0,1.79,2.45,0,0.112842,0.112842,0.8,2.66,0.0214784,0,0.6328,4.05,113.7522,0.798231
3710.0256,8.5,0.075862,0,0,0.2214,115,14,1.40E-05,0,0,1.79,2.45,0,0.110226,0.110226,0.8,2.66,0.0214778,0,0.6882,4.8261,113.7558,0.796643
3710.178,8.5,0.078848,0,0,0.2688,115,14,1.30E-05,0,0,1.79,2.45,0,0.100576,0.100576,0.8,2.66,0.0214773,0,0.784,5.0787,113.7594,0.795055
3710.3304,8.5,0.079149,0,0,0.2422,115,14,9.00E-06,0,0,1.79,2.45,0,0.087685,0.087685,0.8,2.66,0.0214767,0,0.9027,6.0031,113.7629,0.793467
3710.4828,8.5,0.083161,0,0,0.2147,115,14,5.00E-06,0,0,1.79,2.45,0,0.102093,0.102093,0.8,2.66,0.0214761,0,0.8146,7.0909,113.7665,0.791879
3710.6352,8.5,0.078127,0,0,0.1872,115,14,5.00E-06,0,0,1.79,2.45,0,0.085014,0.085014,0.8,2.66,0.0214756,0,0.919,7.3096,113.7701,0.790291
3710.7876,8.5,0.075289,0,0,0.1941,115,14,1.30E-05,0,0,1.79,2.45,0,0.079056,0.079056,0.8,2.66,0.021475,0,0.9524,5.2678,113.7737,0.788703
3710.94,8.5,0.079801,0,0,0.2058,115,14,1.70E-05,0,0,1.79,2.45,0,0.104737,0.104737,0.8,2.66,0.0214744,0,0.7619,4.5362,113.7773,0.787115
3711.0924,8.5,0.078019,0,0,0.1691,115,14,2.50E-05,0,0,1.79,2.45,0,0.102161,0.102161,0.8,2.66,0.0214738,0,0.7637,3.9888,113.7808,0.785527
3711.2448,8.5,0.080687,0,0,0.1931,115,14,1.60E-05,0,0,1.79,2.45,0,0.116609,0.116609,0.8,2.66,0.0214733,0,0.6919,4.583,113.7844,0.792262
3711.3972,8.5,0.080068,0,0,0.2232,115,14,2.20E-05,0,0,1.79,2.45,0,0.107027,0.107027,0.8,2.66,0.0214727,0,0.7481,4.1414,113.788,0.798997
3711.5496,8.5,0.079861,0,0,0.2188,115,14,2.00E-05,0,0,1.79,2.45,0,0.098957,0.098957,0.8,2.66,0.0214721,0,0.807,4.317,113.7916,0.796326
3711.702,8.5,0.082803,0,0,0.2291,115,14,1.10E-05,0,0,1.79,2.45,0,0.110706,0.110706,0.8,2.66,0.0214716,0,0.748,5.3395,113.7951,0.793654
3711.8544,8.5,0.079021,0,0,0.2593,115,14,1.80E-05,0,0,1.79,2.45,0,0.097365,0.097365,0.8,2.66,0.021471,0,0.8116,4.5456,113.7987,0.790983
